Fecha,Estacion,Tmax,Tmin
2017-10-05,Melilla,22.7,14.3
2017-10-06,Melilla,23.4,8.4
2017-10-07,Melilla,20.4,9.0
2017-10-08,Melilla,23.2,10.0
2017-10-09,Melilla,19.5,15.0
2017-10-10,Melilla,19.0,11.2
2017-10-11,Melilla,18.6,11.0
2017-10-12,Melilla,18.7,13.0
2017-10-13,Melilla,16.4,12.5
2017-10-14,Melilla,20.2,6.0
2017-10-15,Melilla,23.3,10.5
2017-10-16,Melilla,28.1,12.0
2017-10-17,Melilla,20.5,17.5
2017-10-18,Melilla,23.4,14.6
2017-10-19,Melilla,17.5,14.0
2017-10-20,Melilla,24.0,8.3
2017-10-21,Melilla,17.4,12.5
2017-10-22,Melilla,14.8,11.0
2017-10-23,Melilla,21.2,4.2
2017-10-24,Melilla,25.6,9.9
2017-10-25,Melilla,25.8,13.0
2017-10-26,Melilla,23.8,12.4
2017-10-27,Melilla,19.2,17.0
2017-10-28,Melilla,20.4,14.0
2017-10-29,Melilla,25.0,13.2
2017-10-30,Melilla,22.2,12.5
2017-10-31,Melilla,23.6,10.4
2017-11-01,Melilla,24.2,13.0
2017-11-02,Melilla,22.6,14.0
2017-11-03,Melilla,22.5,14.0
2017-11-04,Melilla,22.0,14.6
2017-11-05,Melilla,23.9,10.6
2017-11-06,Melilla,23.8,14.0
2017-11-07,Melilla,24.0,15.6
2017-11-08,Melilla,26.2,17.0
2017-11-09,Melilla,24.6,15.0
2017-11-10,Melilla,25.0,13.8
2017-11-11,Melilla,20.8,14.7
2017-11-12,Melilla,22.6,11.5
2017-11-13,Melilla,26.2,11.6
2017-11-14,Melilla,32.0,14.0
2017-11-15,Melilla,33.6,18.8
2017-11-16,Melilla,19.5,13.2
2017-11-17,Melilla,25.0,10.4
2017-11-18,Melilla,18.8,12.2
2017-11-19,Melilla,23.7,9.0
2017-11-20,Melilla,24.9,9.0
2017-11-21,Melilla,19.6,11.9
2017-11-22,Melilla,24.9,8.5
2017-11-23,Melilla,29.2,14.5
2017-11-24,Melilla,17.2,11.4
2017-11-25,Melilla,22.0,8.0
2017-11-26,Melilla,26.6,10.0
2017-11-27,Melilla,19.9,13.0
2017-11-28,Melilla,20.6,9.0
2017-11-29,Melilla,26.8,12.0
2017-11-30,Melilla,26.9,15.1
2017-12-01,Melilla,27.0,14.4
2017-12-02,Melilla,27.0,16.0
2017-12-03,Melilla,24.0,18.0
2017-12-04,Melilla,21.7,16.6
2017-12-05,Melilla,23.2,14.0
2017-12-06,Melilla,29.2,11.3
2017-12-07,Melilla,23.6,17.8
2017-12-08,Melilla,27.8,13.0
2017-12-09,Melilla,31.4,18.0
2017-12-10,Melilla,26.9,18.0
2017-12-11,Melilla,20.8,15.9
2017-12-12,Melilla,29.8,12.5
2017-12-13,Melilla,32.0,16.3
2017-12-14,Melilla,30.0,19.2
2017-12-15,Melilla,33.4,17.6
2017-12-16,Melilla,35.4,21.8
2017-12-17,Melilla,21.8,19.0
2017-12-18,Melilla,20.2,9.8
2017-12-19,Melilla,21.5,13.8
2017-12-20,Melilla,26.4,16.1
2017-12-21,Melilla,31.2,18.8
2017-12-22,Melilla,32.0,22.5
2017-12-23,Melilla,23.6,20.0
2017-12-24,Melilla,24.0,16.0
2017-12-25,Melilla,31.0,13.5
2017-12-26,Melilla,32.6,18.5
2017-12-27,Melilla,30.0,20.5
2017-12-28,Melilla,32.3,18.0
2017-12-29,Melilla,34.0,20.5
2017-12-30,Melilla,34.4,20.0
2017-12-31,Melilla,23.5,20.0
2018-01-01,Melilla,26.2,18.0
2018-01-02,Melilla,29.0,17.6
2018-01-03,Melilla,31.2,14.8
2018-01-04,Melilla,35.9,18.5
2018-01-05,Melilla,28.0,22.5
2018-01-06,Melilla,24.0,19.0
2018-01-07,Melilla,29.7,13.0
2018-01-08,Melilla,33.0,16.9
2018-01-09,Melilla,32.0,18.5
2018-01-10,Melilla,33.6,19.5
2018-01-11,Melilla,35.2,22.5
2018-01-12,Melilla,32.0,22.5
2018-01-13,Melilla,30.0,22.8
2018-01-14,Melilla,23.8,21.0
2018-01-15,Melilla,24.8,19.0
2018-01-16,Melilla,27.5,17.7
2018-01-17,Melilla,29.4,19.5
2018-01-18,Melilla,28.7,15.2
2018-01-19,Melilla,28.0,19.5
2018-01-20,Melilla,30.0,18.5
2018-01-21,Melilla,31.2,22.0
2018-01-22,Melilla,28.6,18.7
2018-01-23,Melilla,31.2,19.5
2018-01-24,Melilla,23.4,19.4
2018-01-25,Melilla,23.6,16.0
2018-01-26,Melilla,28.4,16.0
2018-01-27,Melilla,30.0,19.0
2018-01-28,Melilla,27.0,20.0
2018-01-29,Melilla,27.0,12.9
2018-01-30,Melilla,31.5,12.8
2018-01-31,Melilla,30.0,20.4
2018-02-01,Melilla,29.5,19.7
2018-02-02,Melilla,28.0,18.4
2018-02-03,Melilla,27.4,16.2
2018-02-04,Melilla,30.5,17.0
2018-02-05,Melilla,30.0,19.1
2018-02-06,Melilla,32.5,20.0
2018-02-07,Melilla,33.2,20.6
2018-02-08,Melilla,36.1,22.0
2018-02-09,Melilla,27.0,22.7
2018-02-10,Melilla,28.4,19.2
2018-02-11,Melilla,21.4,18.0
2018-02-12,Melilla,21.9,14.0
2018-02-13,Melilla,24.2,11.3
2018-02-14,Melilla,29.8,14.7
2018-02-15,Melilla,30.0,12.7
2018-02-16,Melilla,31.0,19.0
2018-02-17,Melilla,32.0,18.0
2018-02-18,Melilla,34.7,19.0
2018-02-19,Melilla,31.4,22.8
2018-02-20,Melilla,27.5,21.0
2018-02-21,Melilla,22.2,19.0
2018-02-22,Melilla,23.7,15.8
2018-02-23,Melilla,26.2,13.2
2018-02-24,Melilla,24.2,17.0
2018-02-25,Melilla,25.8,15.0
2018-02-26,Melilla,26.0,15.9
2018-02-27,Melilla,28.5,17.1
2018-02-28,Melilla,25.8,16.2
2018-03-01,Melilla,29.1,18.0
2018-03-02,Melilla,29.2,19.0
2018-03-03,Melilla,31.2,20.0
2018-03-04,Melilla,30.5,19.0
2018-03-05,Melilla,30.5,20.0
2018-03-06,Melilla,22.7,16.0
2018-03-07,Melilla,24.2,10.5
2018-03-08,Melilla,28.6,10.2
2018-03-09,Melilla,31.2,14.2
2018-03-10,Melilla,33.0,18.2
2018-03-11,Melilla,25.2,18.0
2018-03-12,Melilla,22.7,14.2
2018-03-13,Melilla,27.2,12.4
2018-03-14,Melilla,30.6,12.0
2018-03-15,Melilla,21.0,14.3
2018-03-16,Melilla,25.0,14.8
2018-03-17,Melilla,28.0,15.6
2018-03-18,Melilla,23.7,15.0
2018-03-19,Melilla,24.0,15.0
2018-03-20,Melilla,24.5,10.2
2018-03-21,Melilla,20.1,15.9
2018-03-22,Melilla,25.1,12.1
2018-03-23,Melilla,30.3,15.6
2018-03-24,Melilla,24.0,17.7
2018-03-25,Melilla,18.4,12.3
2018-03-26,Melilla,21.7,16.5
2018-03-27,Melilla,24.1,10.5
2018-03-28,Melilla,27.2,15.0
2018-03-29,Melilla,28.0,17.2
2018-03-30,Melilla,29.1,17.5
2018-03-31,Melilla,27.8,18.2
2018-04-01,Melilla,23.3,18.6
2018-04-02,Melilla,23.7,19.8
2018-04-03,Melilla,23.5,17.0
2018-04-04,Melilla,26.3,16.5
2018-04-05,Melilla,29.2,16.5
2018-04-06,Melilla,23.6,18.9
2018-04-07,Melilla,22.2,17.0
2018-04-08,Melilla,26.1,15.0
2018-04-09,Melilla,28.9,12.5
2018-04-10,Melilla,32.2,20.7
2018-04-11,Melilla,33.2,22.4
2018-04-12,Melilla,21.4,16.5
2018-04-13,Melilla,18.4,14.4
2018-04-14,Melilla,21.6,11.0
2018-04-15,Melilla,25.0,13.0
2018-04-16,Melilla,26.3,16.0
2018-04-17,Melilla,27.2,16.2
2018-04-18,Melilla,28.6,18.5
2018-04-19,Melilla,28.6,19.5
2018-04-20,Melilla,27.4,19.5
2018-04-21,Melilla,24.2,19.2
2018-04-22,Melilla,25.2,19.5
2018-04-23,Melilla,23.7,18.7
2018-04-24,Melilla,23.4,18.7
2018-04-25,Melilla,25.4,17.7
2018-04-26,Melilla,27.6,17.5
2018-04-27,Melilla,30.4,19.8
2018-04-28,Melilla,22.4,18.0
2018-04-29,Melilla,20.6,19.0
2018-04-30,Melilla,21.0,17.4
2018-05-01,Melilla,18.5,12.2
2018-05-02,Melilla,18.5,14.2
2018-05-03,Melilla,22.1,14.5
2018-05-04,Melilla,20.4,13.6
2018-05-05,Melilla,20.0,17.0
2018-05-06,Melilla,24.3,14.5
2018-05-07,Melilla,23.5,14.5
2018-05-08,Melilla,21.2,16.8
2018-05-09,Melilla,22.3,17.6
2018-05-10,Melilla,20.2,14.4
2018-05-11,Melilla,19.2,16.3
2018-05-12,Melilla,19.2,13.5
2018-05-13,Melilla,20.7,10.0
2018-05-14,Melilla,20.0,12.0
2018-05-15,Melilla,19.2,13.0
2018-05-16,Melilla,15.5,10.9
2018-05-17,Melilla,11.4,7.5
2018-05-18,Melilla,16.6,5.2
2018-05-19,Melilla,15.9,8.5
2018-05-20,Melilla,17.6,8.8
2018-05-21,Melilla,17.0,9.5
2018-05-22,Melilla,17.2,8.5
2018-05-23,Melilla,17.2,5.2
2018-05-24,Melilla,20.0,7.8
2018-05-25,Melilla,20.0,7.5
2018-05-26,Melilla,20.2,8.0
2018-05-27,Melilla,23.2,12.0
2018-05-28,Melilla,27.3,15.2
2018-05-29,Melilla,26.8,18.5
2018-05-30,Melilla,16.8,16.4
2018-05-31,Melilla,13.5,12.0
2018-06-01,Melilla,11.4,10.4
2018-06-02,Melilla,13.0,9.4
2018-06-03,Melilla,14.0,9.4
2018-06-04,Melilla,13.1,7.2
2018-06-05,Melilla,13.1,7.8
2018-06-06,Melilla,15.6,5.0
2018-06-07,Melilla,12.9,6.0
2018-06-08,Melilla,15.0,6.6
2018-06-09,Melilla,17.4,4.2
2018-06-10,Melilla,18.0,8.0
2018-06-11,Melilla,15.1,12.2
2018-06-12,Melilla,14.6,12.2
2018-06-13,Melilla,11.5,5.9
2018-06-14,Melilla,10.8,5.7
2018-06-15,Melilla,11.6,4.8
2018-06-16,Melilla,11.4,2.5
2018-06-17,Melilla,14.2,2.0
2018-06-18,Melilla,16.8,3.3
2018-06-19,Melilla,18.2,4.0
2018-06-20,Melilla,20.0,5.4
2018-06-21,Melilla,13.3,12.4
2018-06-22,Melilla,16.0,2.4
2018-06-23,Melilla,14.2,6.8
2018-06-24,Melilla,9.2,4.0
2018-06-25,Melilla,12.9,-0.8
2018-06-26,Melilla,17.8,1.5
2018-06-27,Melilla,18.5,4.4
2018-06-28,Melilla,18.1,6.0
2018-06-29,Melilla,15.0,8.0
2018-06-30,Melilla,13.0,8.0
2018-07-01,Melilla,16.3,8.6
2018-07-02,Melilla,12.0,9.4
2018-07-03,Melilla,9.0,6.0
2018-07-04,Melilla,11.7,5.1
2018-07-05,Melilla,11.2,6.3
2018-07-06,Melilla,13.6,7.0
2018-07-07,Melilla,12.3,8.1
2018-07-08,Melilla,13.2,10.0
2018-07-09,Melilla,12.4,7.5
2018-07-10,Melilla,14.6,4.1
2018-07-11,Melilla,14.2,2.8
2018-07-12,Melilla,16.6,3.5
2018-07-13,Melilla,16.5,7.2
2018-07-14,Melilla,21.0,8.7
2018-07-15,Melilla,15.7,10.5
2018-07-16,Melilla,11.4,8.1
2018-07-17,Melilla,14.2,7.8
2018-07-18,Melilla,18.2,8.0
2018-07-19,Melilla,18.0,12.6
2018-07-20,Melilla,10.4,9.1
2018-07-21,Melilla,12.8,6.2
2018-07-22,Melilla,12.8,4.2
2018-07-23,Melilla,10.5,6.0
2018-07-24,Melilla,11.6,2.6
2018-07-25,Melilla,11.6,7.5
2018-07-26,Melilla,14.2,10.6
2018-07-27,Melilla,15.0,11.0
2018-07-28,Melilla,13.0,11.2
2018-07-29,Melilla,11.2,9.5
2018-07-30,Melilla,13.3,5.0
2018-07-31,Melilla,10.4,4.0
2018-08-01,Melilla,11.5,0.3
2018-08-02,Melilla,13.5,1.5
2018-08-03,Melilla,17.0,5.2
2018-08-04,Melilla,12.8,10.5
2018-08-05,Melilla,15.2,6.6
2018-08-06,Melilla,19.6,5.0
2018-08-07,Melilla,20.9,8.5
2018-08-08,Melilla,15.4,8.7
2018-08-09,Melilla,12.8,9.7
2018-08-10,Melilla,11.2,8.3
2018-08-11,Melilla,15.0,8.0
2018-08-12,Melilla,19.3,8.0
2018-08-13,Melilla,19.6,11.0
2018-08-14,Melilla,14.5,10.5
2018-08-15,Melilla,14.2,7.9
2018-08-16,Melilla,16.9,5.6
2018-08-17,Melilla,22.0,6.2
2018-08-18,Melilla,24.2,9.1
2018-08-19,Melilla,11.4,5.0
2018-08-20,Melilla,10.8,5.4
2018-08-21,Melilla,12.8,7.1
2018-08-22,Melilla,16.2,8.1
2018-08-23,Melilla,15.6,5.2
2018-08-24,Melilla,11.1,7.6
2018-08-25,Melilla,11.2,7.5
2018-08-26,Melilla,18.2,1.5
2018-08-27,Melilla,21.2,6.6
2018-08-28,Melilla,22.3,6.2
2018-08-29,Melilla,27.2,10.7
2018-08-30,Melilla,17.4,12.2
2018-08-31,Melilla,11.1,7.3
2018-09-01,Melilla,14.2,8.5
2018-09-02,Melilla,16.0,8.0
2018-09-03,Melilla,17.6,9.0
2018-09-04,Melilla,19.8,3.2
2018-09-05,Melilla,21.5,8.4
2018-09-06,Melilla,24.7,10.3
2018-09-07,Melilla,21.8,12.3
2018-09-08,Melilla,18.0,12.0
2018-09-09,Melilla,17.5,11.0
2018-09-10,Melilla,16.9,11.4
2018-09-11,Melilla,20.7,8.9
2018-09-12,Melilla,20.6,8.7
2018-09-13,Melilla,20.0,10.7
2018-09-14,Melilla,17.2,13.0
2018-09-15,Melilla,23.4,13.8
2018-09-16,Melilla,21.3,16.0
2018-09-17,Melilla,22.0,15.4
2018-09-18,Melilla,23.2,15.7
2018-09-19,Melilla,19.8,11.5
2018-09-20,Melilla,22.0,7.0
2018-09-21,Melilla,25.6,12.4
2018-09-22,Melilla,29.2,15.0
2018-09-23,Melilla,21.9,15.0
2018-09-24,Melilla,22.7,10.0
2018-09-25,Melilla,22.5,10.6
2018-09-26,Melilla,22.5,14.5
2018-09-27,Melilla,19.0,14.0
2018-09-28,Melilla,20.4,13.2
2018-09-29,Melilla,16.6,13.0
2018-09-30,Melilla,23.4,14.2
2018-10-01,Melilla,15.1,11.0
2018-10-02,Melilla,17.7,5.0
2018-10-03,Melilla,19.0,5.8
2018-10-04,Melilla,17.1,7.4
2018-10-05,Melilla,14.5,8.0
2018-10-06,Melilla,20.7,5.0
2018-10-07,Melilla,25.3,10.5
2018-10-08,Melilla,29.1,10.5
2018-10-09,Melilla,21.3,16.0
2018-10-10,Melilla,19.4,9.5
2018-10-11,Melilla,15.6,10.2
2018-10-12,Melilla,15.7,9.4
2018-10-13,Melilla,20.4,10.1
2018-10-14,Melilla,22.8,10.0
2018-10-15,Melilla,26.9,11.5
2018-10-16,Melilla,28.0,14.1
2018-10-17,Melilla,29.0,17.8
2018-10-18,Melilla,20.0,16.7
2018-10-19,Melilla,20.0,15.5
2018-10-20,Melilla,20.0,10.0
2018-10-21,Melilla,22.2,11.0
2018-10-22,Melilla,22.3,11.3
2018-10-23,Melilla,16.4,11.1
2018-10-24,Melilla,18.1,10.0
2018-10-25,Melilla,21.2,12.0
2018-10-26,Melilla,19.2,12.7
2018-10-27,Melilla,20.4,14.0
2018-10-28,Melilla,24.0,11.5
2018-10-29,Melilla,26.5,15.0
2018-10-30,Melilla,20.8,15.4
2018-10-31,Melilla,21.0,15.1
2018-11-01,Melilla,15.0,11.0
2018-11-02,Melilla,22.0,9.2
2018-11-03,Melilla,22.0,10.0
2018-11-04,Melilla,26.6,13.0
2018-11-05,Melilla,26.7,14.8
2018-11-06,Melilla,24.8,15.2
2018-11-07,Melilla,23.4,11.5
2018-11-08,Melilla,29.4,10.8
2018-11-09,Melilla,33.2,18.2
2018-11-10,Melilla,25.8,19.0
2018-11-11,Melilla,27.8,18.4
2018-11-12,Melilla,29.5,19.6
2018-11-13,Melilla,25.0,21.1
2018-11-14,Melilla,24.0,18.0
2018-11-15,Melilla,26.3,15.1
2018-11-16,Melilla,22.2,12.5
2018-11-17,Melilla,25.4,12.5
2018-11-18,Melilla,20.8,15.5
2018-11-19,Melilla,26.8,11.5
2018-11-20,Melilla,30.3,14.3
2018-11-21,Melilla,33.0,17.3
2018-11-22,Melilla,32.4,20.0
2018-11-23,Melilla,18.2,16.6
2018-11-24,Melilla,20.2,11.9
2018-11-25,Melilla,24.2,11.5
2018-11-26,Melilla,26.8,15.7
2018-11-27,Melilla,25.4,15.6
2018-11-28,Melilla,18.9,15.5
2018-11-29,Melilla,22.7,15.6
2018-11-30,Melilla,23.6,16.6
2018-12-01,Melilla,18.4,15.5
2018-12-02,Melilla,17.3,12.0
2018-12-03,Melilla,23.6,9.3
2018-12-04,Melilla,20.6,13.6
2018-12-05,Melilla,21.2,15.2
2018-12-06,Melilla,16.8,14.5
2018-12-07,Melilla,18.8,7.7
2018-12-08,Melilla,27.2,9.0
2018-12-09,Melilla,30.3,15.0
2018-12-10,Melilla,30.0,15.0
2018-12-11,Melilla,24.3,20.5
2018-12-12,Melilla,27.0,19.4
2018-12-13,Melilla,21.3,14.5
2018-12-14,Melilla,25.0,13.9
2018-12-15,Melilla,27.0,14.0
2018-12-16,Melilla,31.4,15.0
2018-12-17,Melilla,23.3,18.0
2018-12-18,Melilla,23.3,17.4
2018-12-19,Melilla,25.5,17.0
2018-12-20,Melilla,26.9,19.5
2018-12-21,Melilla,25.5,18.0
2018-12-22,Melilla,24.0,17.5
2018-12-23,Melilla,27.5,14.5
2018-12-24,Melilla,30.0,17.0
2018-12-25,Melilla,30.8,18.5
2018-12-26,Melilla,31.0,19.2
2018-12-27,Melilla,32.0,19.0
2018-12-28,Melilla,29.9,21.5
2018-12-29,Melilla,29.0,20.2
2018-12-30,Melilla,24.2,18.5
2018-12-31,Melilla,26.5,13.4
2019-01-01,Melilla,33.3,18.2
2019-01-02,Melilla,26.6,22.3
2019-01-03,Melilla,21.6,18.6
2019-01-04,Melilla,27.2,13.0
2019-01-05,Melilla,29.4,15.0
2019-01-06,Melilla,31.8,19.5
2019-01-07,Melilla,24.8,20.5
2019-01-08,Melilla,31.0,18.4
2019-01-09,Melilla,29.5,22.2
2019-01-10,Melilla,21.2,17.6
2019-01-11,Melilla,22.8,14.1
2019-01-12,Melilla,28.8,16.0
2019-01-13,Melilla,25.7,19.5
2019-01-14,Melilla,25.2,21.0
2019-01-15,Melilla,24.0,20.4
2019-01-16,Melilla,27.4,20.0
2019-01-17,Melilla,22.2,18.2
2019-01-18,Melilla,21.0,17.0
2019-01-19,Melilla,23.8,14.8
2019-01-20,Melilla,26.7,15.0
2019-01-21,Melilla,29.2,17.3
2019-01-22,Melilla,31.9,19.8
2019-01-23,Melilla,28.7,20.6
2019-01-24,Melilla,31.5,18.0
2019-01-25,Melilla,27.8,18.4
2019-01-26,Melilla,31.0,23.4
2019-01-27,Melilla,33.3,23.0
2019-01-28,Melilla,34.2,24.4
2019-01-29,Melilla,35.5,22.6
2019-01-30,Melilla,29.0,22.5
2019-01-31,Melilla,26.9,20.0
2019-02-01,Melilla,30.4,20.7
2019-02-02,Melilla,24.4,17.6
2019-02-03,Melilla,23.8,15.0
2019-02-04,Melilla,24.4,13.6
2019-02-05,Melilla,27.3,14.5
2019-02-06,Melilla,28.5,17.3
2019-02-07,Melilla,30.9,20.0
2019-02-08,Melilla,32.2,20.6
2019-02-09,Melilla,32.4,21.0
2019-02-10,Melilla,34.0,20.0
2019-02-11,Melilla,24.0,17.8
2019-02-12,Melilla,20.3,13.0
2019-02-13,Melilla,24.7,10.5
2019-02-14,Melilla,21.2,16.1
2019-02-15,Melilla,25.0,15.2
2019-02-16,Melilla,28.0,14.5
2019-02-17,Melilla,30.9,18.0
2019-02-18,Melilla,29.9,20.0
2019-02-19,Melilla,32.2,19.6
2019-02-20,Melilla,34.4,22.3
2019-02-21,Melilla,34.3,22.3
2019-02-22,Melilla,31.0,21.5
2019-02-23,Melilla,26.0,20.5
2019-02-24,Melilla,23.2,15.0
2019-02-25,Melilla,20.1,12.7
2019-02-26,Melilla,19.5,10.7
2019-02-27,Melilla,25.2,8.9
2019-02-28,Melilla,21.7,13.8
2019-03-01,Melilla,30.2,8.5
2019-03-02,Melilla,22.3,13.9
2019-03-03,Melilla,26.5,12.0
2019-03-04,Melilla,23.2,17.5
2019-03-05,Melilla,27.6,15.5
2019-03-06,Melilla,32.1,18.5
2019-03-07,Melilla,33.1,18.8
2019-03-08,Melilla,20.5,19.0
2019-03-09,Melilla,22.0,16.0
2019-03-10,Melilla,23.0,15.0
2019-03-11,Melilla,25.1,13.7
2019-03-12,Melilla,23.0,17.2
2019-03-13,Melilla,22.1,16.9
2019-03-14,Melilla,23.8,17.5
2019-03-15,Melilla,25.0,20.0
2019-03-16,Melilla,27.4,18.7
2019-03-17,Melilla,26.7,20.0
2019-03-18,Melilla,26.0,18.9
2019-03-19,Melilla,21.1,16.3
2019-03-20,Melilla,19.4,13.6
2019-03-21,Melilla,19.3,12.0
2019-03-22,Melilla,23.0,9.6
2019-03-23,Melilla,25.4,14.2
2019-03-24,Melilla,20.7,15.5
2019-03-25,Melilla,19.8,14.2
2019-03-26,Melilla,21.3,14.4
2019-03-27,Melilla,22.1,11.5
2019-03-28,Melilla,25.5,11.8
2019-03-29,Melilla,26.0,16.9
2019-03-30,Melilla,27.8,18.6
2019-03-31,Melilla,27.5,17.2
2019-04-01,Melilla,26.8,16.7
2019-04-02,Melilla,29.6,18.2
2019-04-03,Melilla,21.5,16.2
2019-04-04,Melilla,30.8,15.8
2019-04-05,Melilla,19.8,16.1
2019-04-06,Melilla,22.2,10.0
2019-04-07,Melilla,23.2,8.0
2019-04-08,Melilla,24.5,11.3
2019-04-09,Melilla,27.8,13.3
2019-04-10,Melilla,26.8,15.7
2019-04-11,Melilla,18.5,13.8
2019-04-12,Melilla,20.0,13.1
2019-04-13,Melilla,25.4,10.5
2019-04-14,Melilla,24.7,14.6
2019-04-15,Melilla,20.5,16.0
2019-04-16,Melilla,24.0,10.9
2019-04-17,Melilla,24.3,10.5
2019-04-18,Melilla,24.8,12.0
2019-04-19,Melilla,26.0,12.4
2019-04-20,Melilla,20.3,12.9
2019-04-21,Melilla,19.1,12.0
2019-04-22,Melilla,17.7,10.5
2019-04-23,Melilla,18.1,8.6
2019-04-24,Melilla,21.8,13.0
2019-04-25,Melilla,21.2,15.0
2019-04-26,Melilla,19.4,15.6
2019-04-27,Melilla,19.0,15.4
2019-04-28,Melilla,20.7,10.2
2019-04-29,Melilla,22.3,11.2
2019-04-30,Melilla,18.0,9.5
2019-05-01,Melilla,19.7,5.0
2019-05-02,Melilla,24.7,11.5
2019-05-03,Melilla,23.2,11.6
2019-05-04,Melilla,20.4,12.4
2019-05-05,Melilla,22.0,16.0
2019-05-06,Melilla,18.3,10.0
2019-05-07,Melilla,18.5,8.0
2019-05-08,Melilla,19.2,8.0
2019-05-09,Melilla,21.3,13.0
2019-05-10,Melilla,21.4,13.8
2019-05-11,Melilla,17.0,8.9
2019-05-12,Melilla,21.0,6.8
2019-05-13,Melilla,20.8,8.6
2019-05-14,Melilla,18.2,8.6
2019-05-15,Melilla,20.5,9.6
2019-05-16,Melilla,22.8,11.6
2019-05-17,Melilla,24.0,13.9
2019-05-18,Melilla,24.0,14.0
2019-05-19,Melilla,19.0,10.0
2019-05-20,Melilla,17.7,10.0
2019-05-21,Melilla,16.1,12.8
2019-05-22,Melilla,17.7,10.0
2019-05-23,Melilla,16.1,6.9
2019-05-24,Melilla,17.0,5.0
2019-05-25,Melilla,19.0,5.4
2019-05-26,Melilla,19.8,8.0
2019-05-27,Melilla,17.5,10.9
2019-05-28,Melilla,17.4,9.6
2019-05-29,Melilla,14.8,4.9
2019-05-30,Melilla,12.8,6.5
2019-05-31,Melilla,18.0,9.7
2019-06-01,Melilla,18.8,7.0
2019-06-02,Melilla,18.0,8.0
2019-06-03,Melilla,17.8,5.5
2019-06-04,Melilla,17.9,6.0
2019-06-05,Melilla,18.7,8.4
2019-06-06,Melilla,20.1,10.2
2019-06-07,Melilla,16.4,5.5
2019-06-08,Melilla,17.8,4.5
2019-06-09,Melilla,21.0,5.0
2019-06-10,Melilla,17.9,11.6
2019-06-11,Melilla,16.4,12.9
2019-06-12,Melilla,21.0,13.4
2019-06-13,Melilla,19.9,15.4
2019-06-14,Melilla,18.0,13.4
2019-06-15,Melilla,16.2,12.6
2019-06-16,Melilla,17.6,12.0
2019-06-17,Melilla,20.4,15.2
2019-06-18,Melilla,19.3,9.8
2019-06-19,Melilla,15.2,8.0
2019-06-20,Melilla,16.1,6.0
2019-06-21,Melilla,17.4,7.2
2019-06-22,Melilla,20.7,10.0
2019-06-23,Melilla,23.3,14.2
2019-06-24,Melilla,16.3,11.6
2019-06-25,Melilla,19.8,8.6
2019-06-26,Melilla,14.6,2.4
2019-06-27,Melilla,15.0,3.4
2019-06-28,Melilla,14.9,5.6
2019-06-29,Melilla,15.0,8.5
2019-06-30,Melilla,12.0,8.8
2019-07-01,Melilla,9.9,4.5
2019-07-02,Melilla,12.8,4.6
2019-07-03,Melilla,9.6,4.0
2019-07-04,Melilla,8.6,4.8
2019-07-05,Melilla,8.9,4.2
2019-07-06,Melilla,9.2,0.4
2019-07-07,Melilla,12.8,-0.5
2019-07-08,Melilla,16.2,1.5
2019-07-09,Melilla,19.9,5.3
2019-07-10,Melilla,15.8,7.6
2019-07-11,Melilla,20.2,8.1
2019-07-12,Melilla,15.9,7.5
2019-07-13,Melilla,12.1,4.1
2019-07-14,Melilla,12.9,5.5
2019-07-15,Melilla,15.3,4.0
2019-07-16,Melilla,14.7,0.9
2019-07-17,Melilla,17.7,3.2
2019-07-18,Melilla,18.1,7.5
2019-07-19,Melilla,20.2,9.0
2019-07-20,Melilla,20.9,10.6
2019-07-21,Melilla,26.8,12.4
2019-07-22,Melilla,13.5,7.6
2019-07-23,Melilla,12.9,9.2
2019-07-24,Melilla,12.2,8.0
2019-07-25,Melilla,12.9,8.5
2019-07-26,Melilla,12.5,8.5
2019-07-27,Melilla,14.0,9.0
2019-07-28,Melilla,15.1,2.2
2019-07-29,Melilla,16.2,7.4
2019-07-30,Melilla,14.5,8.5
2019-07-31,Melilla,20.2,6.9
2019-08-01,Melilla,15.4,10.0
2019-08-02,Melilla,15.0,7.5
2019-08-03,Melilla,12.0,6.5
2019-08-04,Melilla,16.6,2.0
2019-08-05,Melilla,18.5,2.8
2019-08-06,Melilla,22.4,8.9
2019-08-07,Melilla,14.7,9.3
2019-08-08,Melilla,13.0,6.4
2019-08-09,Melilla,13.0,8.1
2019-08-10,Melilla,14.4,6.0
2019-08-11,Melilla,17.5,5.0
2019-08-12,Melilla,12.4,6.1
2019-08-13,Melilla,9.1,4.8
2019-08-14,Melilla,11.9,4.4
2019-08-15,Melilla,15.7,4.0
2019-08-16,Melilla,21.2,7.6
2019-08-17,Melilla,13.0,8.4
2019-08-18,Melilla,10.7,5.3
2019-08-19,Melilla,8.3,4.5
2019-08-20,Melilla,9.2,4.9
2019-08-21,Melilla,11.3,3.8
2019-08-22,Melilla,15.2,5.1
2019-08-23,Melilla,18.0,0.6
2019-08-24,Melilla,18.6,5.5
2019-08-25,Melilla,19.2,10.0
2019-08-26,Melilla,21.9,12.0
2019-08-27,Melilla,22.0,9.9
2019-08-28,Melilla,26.2,10.0
2019-08-29,Melilla,20.8,11.7
2019-08-30,Melilla,14.0,10.1
2019-08-31,Melilla,16.4,4.0
2019-09-01,Melilla,12.7,4.8
2019-09-02,Melilla,14.0,1.3
